FEMA Lifeline,geometry,name,types,vicinity,lat,lng
Transportation,"{'location': {'lat': 29.95073, 'lng': -90.07607399999999}, 'viewport': {'northeast': {'lat': 29.95212893029149, 'lng': -90.07470521970849}, 'southwest': {'lat': 29.94943096970849, 'lng': -90.0774031802915}}}",Poydras at Loyola,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.95073,-90.07607399999999
Transportation,"{'location': {'lat': 29.95433299999999, 'lng': -90.07470599999999}, 'viewport': {'northeast': {'lat': 29.9557045302915, 'lng': -90.07339261970849}, 'southwest': {'lat': 29.9530065697085, 'lng': -90.07609058029149}}}",Loyola at Tulane,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.95433299999999,-90.07470599999999
Transportation,"{'location': {'lat': 29.94799189999999, 'lng': -90.0748942}, 'viewport': {'northeast': {'lat': 29.9493493802915, 'lng': -90.0735826697085}, 'southwest': {'lat': 29.9466514197085, 'lng': -90.0762806302915}}}",O'Keefe at Girod,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.94799189999999,-90.0748942
Transportation,"{'location': {'lat': 29.946987, 'lng': -90.069999}, 'viewport': {'northeast': {'lat': 29.94833958029149, 'lng': -90.06866666970849}, 'southwest': {'lat': 29.9456416197085, 'lng': -90.07136463029151}}}",Camp at Girod,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.946987,-90.069999
Transportation,"{'location': {'lat': 29.955419, 'lng': -90.072769}, 'viewport': {'northeast': {'lat': 29.9567918802915, 'lng': -90.0714550197085}, 'southwest': {'lat': 29.9540939197085, 'lng': -90.0741529802915}}}",S. Rampart at Canal,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.955419,-90.072769
Transportation,"{'location': {'lat': 29.95105910000001, 'lng': -90.06631089999999}, 'viewport': {'northeast': {'lat': 29.9524325802915, 'lng': -90.0649384197085}, 'southwest': {'lat': 29.9497346197085, 'lng': -90.0676363802915}}}",Canal at Tchoupitoulas,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.95105910000001,-90.06631089999999
Transportation,"{'location': {'lat': 29.948474, 'lng': -90.07567999999999}, 'viewport': {'northeast': {'lat': 29.9498125802915, 'lng': -90.07428581970849}, 'southwest': {'lat': 29.9471146197085, 'lng': -90.07698378029151}}}",S. Rampart at Girod,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.948474,-90.07567999999999
Transportation,"{'location': {'lat': 29.947305, 'lng': -90.06869999999999}, 'viewport': {'northeast': {'lat': 29.9486464302915, 'lng': -90.0673145197085}, 'southwest': {'lat': 29.9459484697085, 'lng': -90.07001248029151}}}",Magazine St at Capdeville,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.947305,-90.06869999999999
Transportation,"{'location': {'lat': 29.94888599999999, 'lng': -90.06683799999999}, 'viewport': {'northeast': {'lat': 29.9502180302915, 'lng': -90.06549411970849}, 'southwest': {'lat': 29.9475200697085, 'lng': -90.0681920802915}}}",Poydras at Tchoupitoulas,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.94888599999999,-90.06683799999999
Transportation,"{'location': {'lat': 29.955589, 'lng': -90.07296699999999}, 'viewport': {'northeast': {'lat': 29.9569336802915, 'lng': -90.0716115197085}, 'southwest': {'lat': 29.9542357197085, 'lng': -90.0743094802915}}}",S. Rampart St. at Canal St.,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.955589,-90.07296699999999
Transportation,"{'location': {'lat': 29.95475099999999, 'lng': -90.07488}, 'viewport': {'northeast': {'lat': 29.9561097302915, 'lng': -90.07354601970849}, 'southwest': {'lat': 29.9534117697085, 'lng': -90.07624398029151}}}",Elk Place at Tulane Ave.,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.95475099999999,-90.07488
Transportation,"{'location': {'lat': 29.9515045, 'lng': -90.0660364}, 'viewport': {'northeast': {'lat': 29.9528432302915, 'lng': -90.0646571697085}, 'southwest': {'lat': 29.9501452697085, 'lng': -90.0673551302915}}}",N. Peters St. at Canal St.,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.9515045,-90.0660364
Transportation,"{'location': {'lat': 29.954642, 'lng': -90.075249}, 'viewport': {'northeast': {'lat': 29.9560429802915, 'lng': -90.07392571970848}, 'southwest': {'lat': 29.9533450197085, 'lng': -90.0766236802915}}}",Tulane at Loyola,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.954642,-90.075249
Transportation,"{'location': {'lat': 29.955303, 'lng': -90.07437600000002}, 'viewport': {'northeast': {'lat': 29.95663448029149, 'lng': -90.07300136970849}, 'southwest': {'lat': 29.9539365197085, 'lng': -90.0756993302915}}}",Elk Place at Cleveland Ave.,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.955303,-90.07437600000002
Transportation,"{'location': {'lat': 29.9511523, 'lng': -90.06577279999999}, 'viewport': {'northeast': {'lat': 29.9525012802915, 'lng': -90.06442381970848}, 'southwest': {'lat': 29.9498033197085, 'lng': -90.0671217802915}}}",Canal St. at N. Peters St.,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.9511523,-90.06577279999999
Transportation,"{'location': {'lat': 29.948723, 'lng': -90.076537}, 'viewport': {'northeast': {'lat': 29.9500710302915, 'lng': -90.07518331970849}, 'southwest': {'lat': 29.9473730697085, 'lng': -90.07788128029149}}}",Loyola at Girod,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.948723,-90.076537
Transportation,"{'location': {'lat': 29.955849, 'lng': -90.07338399999999}, 'viewport': {'northeast': {'lat': 29.95719958029149, 'lng': -90.0720372197085}, 'southwest': {'lat': 29.95450161970849, 'lng': -90.07473518029151}}}",Elk Place and Canal,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.955849,-90.07338399999999
Transportation,"{'location': {'lat': 29.9482276, 'lng': -90.07623199999999}, 'viewport': {'northeast': {'lat': 29.9495820802915, 'lng': -90.0749063697085}, 'southwest': {'lat': 29.9468841197085, 'lng': -90.0776043302915}}}",Loyola at Girod,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.9482276,-90.07623199999999
Transportation,"{'location': {'lat': 29.9514701, 'lng': -90.0773095}, 'viewport': {'northeast': {'lat': 29.9527863302915, 'lng': -90.0759757197085}, 'southwest': {'lat': 29.9500883697085, 'lng': -90.0786736802915}}}",Lasalle at Poydras (City Hall),"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.9514701,-90.0773095
Transportation,"{'location': {'lat': 29.955903, 'lng': -90.073374}, 'viewport': {'northeast': {'lat': 29.9572352802915, 'lng': -90.07200231970849}, 'southwest': {'lat': 29.9545373197085, 'lng': -90.0747002802915}}}",Elk Place at Canal,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.955903,-90.073374
Transportation,"{'location': {'lat': 29.954992, 'lng': -90.075305}, 'viewport': {'northeast': {'lat': 29.9563579302915, 'lng': -90.07398111970848}, 'southwest': {'lat': 29.9536599697085, 'lng': -90.0766790802915}}}",Saratoga at Tulane,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.954992,-90.075305
Transportation,"{'location': {'lat': 29.94659, 'lng': -90.074244}, 'viewport': {'northeast': {'lat': 29.94789993029149, 'lng': -90.0729071697085}, 'southwest': {'lat': 29.9452019697085, 'lng': -90.0756051302915}}}",Baronne at Julia,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.94659,-90.074244
Transportation,"{'location': {'lat': 29.955755, 'lng': -90.074078}, 'viewport': {'northeast': {'lat': 29.9570793802915, 'lng': -90.07269386970849}, 'southwest': {'lat': 29.9543814197085, 'lng': -90.0753918302915}}}",Elk Place at Canal,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.955755,-90.074078
Transportation,"{'location': {'lat': 29.951231, 'lng': -90.07774099999999}, 'viewport': {'northeast': {'lat': 29.9525751802915, 'lng': -90.07637121970849}, 'southwest': {'lat': 29.9498772197085, 'lng': -90.0790691802915}}}",Poydras at S. Liberty,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.951231,-90.07774099999999
Transportation,"{'location': {'lat': 29.948674, 'lng': -90.06584199999999}, 'viewport': {'northeast': {'lat': 29.9500226802915, 'lng': -90.06453276970848}, 'southwest': {'lat': 29.94732471970851, 'lng': -90.0672307302915}}}",Poydras at S. Peters,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.948674,-90.06584199999999
Transportation,"{'location': {'lat': 29.946626, 'lng': -90.075299}, 'viewport': {'northeast': {'lat': 29.9479847802915, 'lng': -90.0739920197085}, 'southwest': {'lat': 29.9452868197085, 'lng': -90.07668998029152}}}",O'Keefe at Julia,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.946626,-90.075299
Transportation,"{'location': {'lat': 29.948294, 'lng': -90.065838}, 'viewport': {'northeast': {'lat': 29.9496422302915, 'lng': -90.06453151970848}, 'southwest': {'lat': 29.9469442697085, 'lng': -90.0672294802915}}}",S. Peters at Poydras,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",United States,29.948294,-90.065838
Transportation,"{'location': {'lat': 29.9462348, 'lng': -90.0786902}, 'viewport': {'northeast': {'lat': 29.9475067302915, 'lng': -90.0771221697085}, 'southwest': {'lat': 29.9448087697085, 'lng': -90.07982013029151}}}",Union Passenger Terminal,"['train_station', 'transit_station', 'point_of_interest', 'establishment']","1001 Loyola Avenue, New Orleans",29.9462348,-90.0786902
Transportation,"{'location': {'lat': 29.9571485, 'lng': -90.1071925}, 'viewport': {'northeast': {'lat': 29.95845488029149, 'lng': -90.1058600197085}, 'southwest': {'lat': 29.9557569197085, 'lng': -90.10855798029151}}}",National Railroad Passenger,"['train_station', 'transit_station', 'point_of_interest', 'establishment']","3319 Earhart Boulevard, New Orleans",29.9571485,-90.1071925
Transportation,"{'location': {'lat': 29.9462348, 'lng': -90.0786902}, 'viewport': {'northeast': {'lat': 29.9475067302915, 'lng': -90.0771221697085}, 'southwest': {'lat': 29.9448087697085, 'lng': -90.07982013029151}}}",Union Passenger Terminal,"['train_station', 'transit_station', 'point_of_interest', 'establishment']","1001 Loyola Avenue, New Orleans",29.9462348,-90.0786902
Transportation,"{'location': {'lat': 29.9335739, 'lng': -90.03265309999999}, 'viewport': {'northeast': {'lat': 29.9349309302915, 'lng': -90.03147201970849}, 'southwest': {'lat': 29.9322329697085, 'lng': -90.0341699802915}}}",International-Matex Tank,"['transit_station', 'point_of_interest', 'establishment']",New Orleans,29.9335739,-90.03265309999999
Transportation,"{'location': {'lat': 29.9530178, 'lng': -90.05606499999999}, 'viewport': {'northeast': {'lat': 29.9544278302915, 'lng': -90.0547183197085}, 'southwest': {'lat': 29.9517298697085, 'lng': -90.0574162802915}}}",Algiers Ferry Terminal,"['transit_station', 'point_of_interest', 'establishment']",United States,29.9530178,-90.05606499999999
Transportation,"{'location': {'lat': 29.9198326, 'lng': -90.0439024}, 'viewport': {'northeast': {'lat': 29.9211815802915, 'lng': -90.0425534197085}, 'southwest': {'lat': 29.9184836197085, 'lng': -90.0452513802915}}}",Gretna Bus Terminal,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",Gretna,29.9198326,-90.0439024
Transportation,"{'location': {'lat': 29.9498015, 'lng': -90.07174599999999}, 'viewport': {'northeast': {'lat': 29.9511356802915, 'lng': -90.0704022697085}, 'southwest': {'lat': 29.9484377197085, 'lng': -90.07310023029152}}}",Poydras at Carondelet,"['transit_station', 'point_of_interest', 'establishment']",United States,29.9498015,-90.07174599999999
Transportation,"{'location': {'lat': 29.9495699, 'lng': -90.0706876}, 'viewport': {'northeast': {'lat': 29.9508956802915, 'lng': -90.0693458697085}, 'southwest': {'lat': 29.9481977197085, 'lng': -90.0720438302915}}}",Poydras at St Charles,"['transit_station', 'point_of_interest', 'establishment']",United States,29.9495699,-90.0706876
Transportation,"{'location': {'lat': 29.950135, 'lng': -90.07308499999999}, 'viewport': {'northeast': {'lat': 29.9514900302915, 'lng': -90.0717680697085}, 'southwest': {'lat': 29.9487920697085, 'lng': -90.0744660302915}}}",Poydras at Baronne,"['transit_station', 'point_of_interest', 'establishment']",United States,29.950135,-90.07308499999999
Transportation,"{'location': {'lat': 29.9492655, 'lng': -90.06924350000001}, 'viewport': {'northeast': {'lat': 29.9505728302915, 'lng': -90.0679057697085}, 'southwest': {'lat': 29.9478748697085, 'lng': -90.07060373029151}}}",Camp at Poydras,"['transit_station', 'point_of_interest', 'establishment']",United States,29.9492655,-90.06924350000001
Transportation,"{'location': {'lat': 29.953593, 'lng': -90.0701235}, 'viewport': {'northeast': {'lat': 29.9549367802915, 'lng': -90.06876671970848}, 'southwest': {'lat': 29.9522388197085, 'lng': -90.0714646802915}}}",Canal at Carondelet,"['transit_station', 'point_of_interest', 'establishment']",United States,29.953593,-90.0701235
Transportation,"{'location': {'lat': 29.9505935, 'lng': -90.0750825}, 'viewport': {'northeast': {'lat': 29.9519625302915, 'lng': -90.0737242197085}, 'southwest': {'lat': 29.9492645697085, 'lng': -90.0764221802915}}}",Poydras at S. Rampart,"['transit_station', 'point_of_interest', 'establishment']",United States,29.9505935,-90.0750825
Transportation,"{'location': {'lat': 29.9508342, 'lng': -90.075729}, 'viewport': {'northeast': {'lat': 29.9521839302915, 'lng': -90.07437966970849}, 'southwest': {'lat': 29.9494859697085, 'lng': -90.0770776302915}}}",Poydras at Loyola,"['transit_station', 'point_of_interest', 'establishment']",United States,29.9508342,-90.075729
Transportation,"{'location': {'lat': 29.9521525, 'lng': -90.075668}, 'viewport': {'northeast': {'lat': 29.9535014802915, 'lng': -90.07431901970848}, 'southwest': {'lat': 29.9508035197085, 'lng': -90.07701698029149}}}",Loyola at Perdido,"['transit_station', 'point_of_interest', 'establishment']",United States,29.9521525,-90.075668
Transportation,"{'location': {'lat': 29.9544875, 'lng': -90.0749775}, 'viewport': {'northeast': {'lat': 29.9558524302915, 'lng': -90.0736610197085}, 'southwest': {'lat': 29.9531544697085, 'lng': -90.0763589802915}}}",Loyola at Tulane,"['transit_station', 'point_of_interest', 'establishment']",United States,29.9544875,-90.0749775
Transportation,"{'location': {'lat': 29.951356, 'lng': -90.06597200000002}, 'viewport': {'northeast': {'lat': 29.9527035302915, 'lng': -90.06461876970849}, 'southwest': {'lat': 29.9500055697085, 'lng': -90.06731673029151}}}",N. Peters at Canal,"['transit_station', 'point_of_interest', 'establishment']",United States,29.951356,-90.06597200000002
Transportation,"{'location': {'lat': 29.94849159999999, 'lng': -90.076379}, 'viewport': {'northeast': {'lat': 29.94984683029149, 'lng': -90.0750278197085}, 'southwest': {'lat': 29.9471488697085, 'lng': -90.0777257802915}}}",Loyola at Girod,"['transit_station', 'point_of_interest', 'establishment']",United States,29.94849159999999,-90.076379
Transportation,"{'location': {'lat': 29.948484, 'lng': -90.06584}, 'viewport': {'northeast': {'lat': 29.9498115302915, 'lng': -90.06449691970849}, 'southwest': {'lat': 29.9471135697085, 'lng': -90.0671948802915}}}",Poydras at S. Peters,"['transit_station', 'point_of_interest', 'establishment']",United States,29.948484,-90.06584
Transportation,"{'location': {'lat': 29.953219, 'lng': -90.0651245}, 'viewport': {'northeast': {'lat': 29.9545604302915, 'lng': -90.06375291970849}, 'southwest': {'lat': 29.95186246970851, 'lng': -90.0664508802915}}}",N. Peters at Bienville,"['transit_station', 'point_of_interest', 'establishment']",United States,29.953219,-90.0651245
